1131366696 2005.11.07 R53-M0-N8-I:J18-U01 2005-11-07-04.31.36.823510 R53-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131372665 2005.11.07 R32-M0-N9-C:J15-U01 2005-11-07-06.11.05.149375 R32-M0-N9-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 238 out of 1024 #ofDirtyDblWord: 449 out of 4096
1131372665 2005.11.07 R62-M1-NA-C:J15-U11 2005-11-07-06.11.05.469795 R62-M1-NA-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 238 out of 1024 #ofDirtyDblWord: 477 out of 4096
1131372665 2005.11.07 R14-M1-N4-C:J13-U01 2005-11-07-06.11.05.695490 R14-M1-N4-C:J13-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 292 out of 1024 #ofDirtyDblWord: 610 out of 4096
1131372666 2005.11.07 R02-M1-NA-C:J11-U01 2005-11-07-06.11.06.047803 R02-M1-NA-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 143 out of 1024 #ofDirtyDblWord: 315 out of 4096
1131372666 2005.11.07 R47-M1-NF-C:J09-U11 2005-11-07-06.11.06.678520 R47-M1-NF-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 135 out of 1024 #ofDirtyDblWord: 289 out of 4096
1131372667 2005.11.07 R74-M0-N8-C:J03-U01 2005-11-07-06.11.07.096241 R74-M0-N8-C:J03-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 232 out of 1024 #ofDirtyDblWord: 464 out of 4096
1131372667 2005.11.07 R32-M0-N7-C:J09-U11 2005-11-07-06.11.07.204018 R32-M0-N7-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 257 out of 1024 #ofDirtyDblWord: 564 out of 4096
1131372667 2005.11.07 R14-M0-NB-C:J09-U11 2005-11-07-06.11.07.509633 R14-M0-NB-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 139 out of 1024 #ofDirtyDblWord: 316 out of 4096
1131372667 2005.11.07 R77-M0-N1-C:J14-U01 2005-11-07-06.11.07.719072 R77-M0-N1-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 201 out of 1024 #ofDirtyDblWord: 482 out of 4096
1131372667 2005.11.07 R44-M0-N3-C:J12-U01 2005-11-07-06.11.07.928649 R44-M0-N3-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 242 out of 1024 #ofDirtyDblWord: 485 out of 4096
1131372668 2005.11.07 R62-M0-N9-C:J10-U01 2005-11-07-06.11.08.760025 R62-M0-N9-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 146 out of 1024 #ofDirtyDblWord: 325 out of 4096
1131372668 2005.11.07 R17-M0-NA-C:J14-U01 2005-11-07-06.11.08.850084 R17-M0-NA-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 178 out of 1024 #ofDirtyDblWord: 423 out of 4096
1131372669 2005.11.07 R11-M0-N7-C:J12-U01 2005-11-07-06.11.09.112692 R11-M0-N7-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 147 out of 1024 #ofDirtyDblWord: 305 out of 4096
1131372669 2005.11.07 R71-M0-N0-C:J12-U11 2005-11-07-06.11.09.375554 R71-M0-N0-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 237 out of 1024 #ofDirtyDblWord: 441 out of 4096
1131372670 2005.11.07 R41-M0-N0-C:J02-U01 2005-11-07-06.11.10.046287 R41-M0-N0-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 292 out of 1024 #ofDirtyDblWord: 649 out of 4096
1131372670 2005.11.07 R32-M1-N8-C:J04-U11 2005-11-07-06.11.10.315802 R32-M1-N8-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 156 out of 1024 #ofDirtyDblWord: 348 out of 4096
1131372670 2005.11.07 R74-M1-N4-C:J08-U01 2005-11-07-06.11.10.411097 R74-M1-N4-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 153 out of 1024 #ofDirtyDblWord: 345 out of 4096
1131372670 2005.11.07 R71-M1-NB-C:J02-U01 2005-11-07-06.11.10.596915 R71-M1-NB-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 144 out of 1024 #ofDirtyDblWord: 327 out of 4096
1131372670 2005.11.07 R62-M0-N7-C:J04-U11 2005-11-07-06.11.10.686348 R62-M0-N7-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 149 out of 1024 #ofDirtyDblWord: 346 out of 4096
1131372671 2005.11.07 R17-M1-N0-C:J08-U11 2005-11-07-06.11.11.057585 R17-M1-N0-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 152 out of 1024 #ofDirtyDblWord: 314 out of 4096
1131372830 2005.11.07 R53-M0-N1-C:J11-U01 2005-11-07-06.13.50.413699 R53-M0-N1-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372830 2005.11.07 R65-M1-N6-C:J17-U01 2005-11-07-06.13.50.553192 R65-M1-N6-C:J17-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 15, bit 7
1131372831 2005.11.07 R32-M0-N9-C:J15-U01 2005-11-07-06.13.51.408555 R32-M0-N9-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372831 2005.11.07 R62-M1-NA-C:J15-U11 2005-11-07-06.13.51.702618 R62-M1-NA-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372831 2005.11.07 R14-M1-N4-C:J13-U01 2005-11-07-06.13.51.989158 R14-M1-N4-C:J13-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372832 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-06.13.52.091777 R14-M1-NF-C:J17-U11 RAS KERNEL INFO 4 ddr errors(s) detected and corrected on rank 0, symbol 5, bit 5
1131372832 2005.11.07 R02-M1-NA-C:J11-U01 2005-11-07-06.13.52.283102 R02-M1-NA-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372832 2005.11.07 R47-M1-NF-C:J09-U11 2005-11-07-06.13.52.868996 R47-M1-NF-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372833 2005.11.07 R74-M0-N8-C:J03-U01 2005-11-07-06.13.53.340871 R74-M0-N8-C:J03-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372833 2005.11.07 R32-M0-N7-C:J09-U11 2005-11-07-06.13.53.442728 R32-M0-N7-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372833 2005.11.07 R14-M0-NB-C:J09-U11 2005-11-07-06.13.53.747056 R14-M0-NB-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372833 2005.11.07 R77-M0-N1-C:J14-U01 2005-11-07-06.13.53.956292 R77-M0-N1-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372834 2005.11.07 R44-M0-N3-C:J12-U01 2005-11-07-06.13.54.159864 R44-M0-N3-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372834 2005.11.07 R62-M0-N9-C:J10-U01 2005-11-07-06.13.54.945369 R62-M0-N9-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372835 2005.11.07 R17-M0-NA-C:J14-U01 2005-11-07-06.13.55.140450 R17-M0-NA-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372835 2005.11.07 R11-M0-N7-C:J12-U01 2005-11-07-06.13.55.499979 R11-M0-N7-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372835 2005.11.07 R71-M0-N0-C:J12-U11 2005-11-07-06.13.55.979635 R71-M0-N0-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372836 2005.11.07 R41-M0-N0-C:J02-U01 2005-11-07-06.13.56.606029 R41-M0-N0-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372836 2005.11.07 R32-M1-N8-C:J04-U11 2005-11-07-06.13.56.947792 R32-M1-N8-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372837 2005.11.07 R74-M1-N4-C:J08-U01 2005-11-07-06.13.57.061413 R74-M1-N4-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372837 2005.11.07 R71-M1-NB-C:J02-U01 2005-11-07-06.13.57.307866 R71-M1-NB-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372837 2005.11.07 R62-M0-N7-C:J04-U11 2005-11-07-06.13.57.425928 R62-M0-N7-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372837 2005.11.07 R17-M1-N0-C:J08-U11 2005-11-07-06.13.57.875368 R17-M1-N0-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372838 2005.11.07 R65-M1-N6-C:J17-U01 2005-11-07-06.13.58.334810 R65-M1-N6-C:J17-U01 RAS KERNEL INFO CE sym 15, at 0x0ea34280, mask 0x01
1131372838 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-06.13.58.514598 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0afd3300, mask 0x04
1131372838 2005.11.07 R65-M1-N6-C:J17-U01 2005-11-07-06.13.58.923500 R65-M1-N6-C:J17-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
1131372839 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-06.13.59.093293 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0af73300, mask 0x04
1131372839 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-06.13.59.487065 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0af53300, mask 0x04
1131372839 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-06.13.59.790585 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0af53300, mask 0x04
1131372840 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-06.14.00.144151 R14-M1-NF-C:J17-U11 RAS KERNEL INFO total of 4 ddr error(s) detected and corrected
1131372990 2005.11.07 R53-M0-N1-C:J11-U01 2005-11-07-06.16.30.995902 R53-M0-N1-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372991 2005.11.07 R32-M0-N9-C:J15-U01 2005-11-07-06.16.31.858740 R32-M0-N9-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372992 2005.11.07 R62-M1-NA-C:J15-U11 2005-11-07-06.16.32.162629 R62-M1-NA-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372992 2005.11.07 R14-M1-N4-C:J13-U01 2005-11-07-06.16.32.353342 R14-M1-N4-C:J13-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372992 2005.11.07 R02-M1-NA-C:J11-U01 2005-11-07-06.16.32.552386 R02-M1-NA-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372993 2005.11.07 R47-M1-NF-C:J09-U11 2005-11-07-06.16.33.180614 R47-M1-NF-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372993 2005.11.07 R74-M0-N8-C:J03-U01 2005-11-07-06.16.33.749407 R74-M0-N8-C:J03-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372993 2005.11.07 R32-M0-N7-C:J09-U11 2005-11-07-06.16.33.856041 R32-M0-N7-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372994 2005.11.07 R14-M0-NB-C:J09-U11 2005-11-07-06.16.34.203122 R14-M0-NB-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372994 2005.11.07 R77-M0-N1-C:J14-U01 2005-11-07-06.16.34.443621 R77-M0-N1-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372994 2005.11.07 R44-M0-N3-C:J12-U01 2005-11-07-06.16.34.681957 R44-M0-N3-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372995 2005.11.07 R62-M0-N9-C:J10-U01 2005-11-07-06.16.35.537577 R62-M0-N9-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372995 2005.11.07 R17-M0-NA-C:J14-U01 2005-11-07-06.16.35.657239 R17-M0-NA-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372996 2005.11.07 R11-M0-N7-C:J12-U01 2005-11-07-06.16.36.155951 R11-M0-N7-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372996 2005.11.07 R71-M0-N0-C:J12-U11 2005-11-07-06.16.36.513063 R71-M0-N0-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372997 2005.11.07 R41-M0-N0-C:J02-U01 2005-11-07-06.16.37.352631 R41-M0-N0-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372997 2005.11.07 R32-M1-N8-C:J04-U11 2005-11-07-06.16.37.709466 R32-M1-N8-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372997 2005.11.07 R74-M1-N4-C:J08-U01 2005-11-07-06.16.37.829490 R74-M1-N4-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372998 2005.11.07 R71-M1-NB-C:J02-U01 2005-11-07-06.16.38.193505 R71-M1-NB-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372998 2005.11.07 R62-M0-N7-C:J04-U11 2005-11-07-06.16.38.318961 R62-M0-N7-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131372998 2005.11.07 R17-M1-N0-C:J08-U11 2005-11-07-06.16.38.768695 R17-M1-N0-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 0 out of 1024 #ofDirtyDblWord: 0 out of 4096
1131373786 2005.11.07 R20-M0-N6-C:J10-U11 2005-11-07-06.29.46.527706 R20-M0-N6-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 131 out of 1024 #ofDirtyDblWord: 405 out of 4096
1131373787 2005.11.07 R71-M0-NF-C:J09-U01 2005-11-07-06.29.47.010435 R71-M0-NF-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 114 out of 1024 #ofDirtyDblWord: 369 out of 4096
1131373789 2005.11.07 R44-M0-N3-C:J12-U01 2005-11-07-06.29.49.193114 R44-M0-N3-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 845 out of 1024 #ofDirtyDblWord: 2626 out of 4096
1131373790 2005.11.07 R05-M1-N8-C:J04-U01 2005-11-07-06.29.50.614890 R05-M1-N8-C:J04-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 145 out of 1024 #ofDirtyDblWord: 427 out of 4096
1131373790 2005.11.07 R74-M1-N4-C:J08-U01 2005-11-07-06.29.50.908702 R74-M1-N4-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 952 out of 1024 #ofDirtyDblWord: 2915 out of 4096
1131373792 2005.11.07 R47-M1-NF-C:J09-U11 2005-11-07-06.29.52.714056 R47-M1-NF-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 874 out of 1024 #ofDirtyDblWord: 2607 out of 4096
1131373793 2005.11.07 R35-M1-ND-C:J11-U01 2005-11-07-06.29.53.051574 R35-M1-ND-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 131 out of 1024 #ofDirtyDblWord: 419 out of 4096
1131373793 2005.11.07 R26-M1-N9-C:J11-U01 2005-11-07-06.29.53.314181 R26-M1-N9-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 135 out of 1024 #ofDirtyDblWord: 408 out of 4096
1131373796 2005.11.07 R71-M1-NB-C:J02-U01 2005-11-07-06.29.56.579658 R71-M1-NB-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 882 out of 1024 #ofDirtyDblWord: 2728 out of 4096
1131373797 2005.11.07 R14-M0-NB-C:J09-U11 2005-11-07-06.29.57.000203 R14-M0-NB-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 840 out of 1024 #ofDirtyDblWord: 2843 out of 4096
1131373798 2005.11.07 R17-M1-N0-C:J08-U11 2005-11-07-06.29.58.828205 R17-M1-N0-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 882 out of 1024 #ofDirtyDblWord: 2690 out of 4096
1131373801 2005.11.07 R65-M1-N6-C:J17-U01 2005-11-07-06.30.01.958719 R65-M1-N6-C:J17-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 15, bit 7
1131373802 2005.11.07 R65-M1-N6-C:J17-U01 2005-11-07-06.30.02.260232 R65-M1-N6-C:J17-U01 RAS KERNEL INFO CE sym 15, at 0x0ea34280, mask 0x01
1131373802 2005.11.07 R65-M1-N6-C:J17-U01 2005-11-07-06.30.02.615201 R65-M1-N6-C:J17-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
1131373811 2005.11.07 R26-M1-N7-C:J05-U11 2005-11-07-06.30.11.597715 R26-M1-N7-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 119 out of 1024 #ofDirtyDblWord: 348 out of 4096
1131373816 2005.11.07 R65-M0-NE-C:J11-U11 2005-11-07-06.30.16.507910 R65-M0-NE-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 138 out of 1024 #ofDirtyDblWord: 412 out of 4096
1131373817 2005.11.07 R23-M1-N2-C:J17-U01 2005-11-07-06.30.17.406828 R23-M1-N2-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 132 out of 1024 #ofDirtyDblWord: 423 out of 4096
1131373820 2005.11.07 R35-M1-NA-C:J09-U01 2005-11-07-06.30.20.341859 R35-M1-NA-C:J09-U01 RAS KERNEL INFO 35 L3 EDRAM error(s) (dcr 0x0157) detected and corrected
1131373820 2005.11.07 R35-M1-NA-C:J09-U01 2005-11-07-06.30.20.422628 R35-M1-NA-C:J09-U01 RAS KERNEL INFO 35 L3 EDRAM error(s) (dcr 0x0157) detected and corrected
1131373826 2005.11.07 R56-M1-N4-C:J05-U01 2005-11-07-06.30.26.612432 R56-M1-N4-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 139 out of 1024 #ofDirtyDblWord: 415 out of 4096
1131373827 2005.11.07 R17-M0-NA-C:J14-U01 2005-11-07-06.30.27.262980 R17-M0-NA-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 869 out of 1024 #ofDirtyDblWord: 2894 out of 4096
1131373828 2005.11.07 R41-M0-N0-C:J02-U01 2005-11-07-06.30.28.143435 R41-M0-N0-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 884 out of 1024 #ofDirtyDblWord: 2742 out of 4096
1131373829 2005.11.07 R11-M0-N7-C:J12-U01 2005-11-07-06.30.29.375693 R11-M0-N7-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 844 out of 1024 #ofDirtyDblWord: 2590 out of 4096
1131373829 2005.11.07 R20-M1-N8-C:J09-U11 2005-11-07-06.30.29.686258 R20-M1-N8-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 137 out of 1024 #ofDirtyDblWord: 432 out of 4096
1131373831 2005.11.07 R02-M1-NA-C:J11-U01 2005-11-07-06.30.31.218492 R02-M1-NA-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 835 out of 1024 #ofDirtyDblWord: 2674 out of 4096
1131373834 2005.11.07 R62-M1-NA-C:J15-U11 2005-11-07-06.30.34.163309 R62-M1-NA-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 854 out of 1024 #ofDirtyDblWord: 2668 out of 4096
1131373839 2005.11.07 R77-M0-N1-C:J14-U01 2005-11-07-06.30.39.618972 R77-M0-N1-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 937 out of 1024 #ofDirtyDblWord: 3040 out of 4096
1131373840 2005.11.07 R35-M0-N0-C:J07-U01 2005-11-07-06.30.40.200339 R35-M0-N0-C:J07-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 12, bit 7
1131373840 2005.11.07 R62-M0-N9-C:J10-U01 2005-11-07-06.30.40.301337 R62-M0-N9-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 886 out of 1024 #ofDirtyDblWord: 2922 out of 4096
1131373840 2005.11.07 R35-M0-N0-C:J07-U01 2005-11-07-06.30.40.561239 R35-M0-N0-C:J07-U01 RAS KERNEL INFO CE sym 12, at 0x1682ed20, mask 0x01
1131373840 2005.11.07 R35-M0-N0-C:J07-U01 2005-11-07-06.30.40.907124 R35-M0-N0-C:J07-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
1131373842 2005.11.07 R32-M0-N9-C:J15-U01 2005-11-07-06.30.42.807369 R32-M0-N9-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 887 out of 1024 #ofDirtyDblWord: 2927 out of 4096
1131373843 2005.11.07 R23-M0-ND-C:J06-U11 2005-11-07-06.30.43.665298 R23-M0-ND-C:J06-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 134 out of 1024 #ofDirtyDblWord: 421 out of 4096
1131373844 2005.11.07 R74-M0-N1-C:J05-U01 2005-11-07-06.30.44.427898 R74-M0-N1-C:J05-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 30, bit 2
1131373844 2005.11.07 R53-M0-NA-C:J06-U01 2005-11-07-06.30.44.526067 R53-M0-NA-C:J06-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 145 out of 1024 #ofDirtyDblWord: 422 out of 4096
1131373844 2005.11.07 R56-M0-NA-C:J17-U11 2005-11-07-06.30.44.916657 R56-M0-NA-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 135 out of 1024 #ofDirtyDblWord: 424 out of 4096
1131373845 2005.11.07 R74-M0-N1-C:J05-U01 2005-11-07-06.30.45.109582 R74-M0-N1-C:J05-U01 RAS KERNEL INFO CE sym 30, at 0x042358a0, mask 0x20
1131373845 2005.11.07 R71-M0-N0-C:J12-U11 2005-11-07-06.30.45.219576 R71-M0-N0-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 857 out of 1024 #ofDirtyDblWord: 2637 out of 4096
1131373845 2005.11.07 R74-M0-N1-C:J05-U01 2005-11-07-06.30.45.492847 R74-M0-N1-C:J05-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
1131373846 2005.11.07 R50-M1-N3-C:J08-U11 2005-11-07-06.30.46.216957 R50-M1-N3-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 113 out of 1024 #ofDirtyDblWord: 368 out of 4096
1131373846 2005.11.07 R35-M0-N3-C:J05-U11 2005-11-07-06.30.46.583827 R35-M0-N3-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 148 out of 1024 #ofDirtyDblWord: 460 out of 4096
1131373846 2005.11.07 R17-M1-NF-C:J05-U01 2005-11-07-06.30.46.675686 R17-M1-NF-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 149 out of 1024 #ofDirtyDblWord: 466 out of 4096
1131373850 2005.11.07 R53-M0-N1-C:J11-U01 2005-11-07-06.30.50.337677 R53-M0-N1-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 875 out of 1024 #ofDirtyDblWord: 2883 out of 4096
