1131366697 2005.11.07 R45-M1-N8-I:J18-U11 2005-11-07-04.31.37.876033 R45-M1-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131373849 2005.11.07 R63-M1-N5-C:J07-U11 2005-11-07-06.30.49.470929 R63-M1-N5-C:J07-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 112 out of 1024 #ofDirtyDblWord: 372 out of 4096
1131373850 2005.11.07 R57-M1-NE-C:J10-U11 2005-11-07-06.30.50.527033 R57-M1-NE-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 129 out of 1024 #ofDirtyDblWord: 397 out of 4096
1131373850 2005.11.07 R03-M0-NC-C:J08-U01 2005-11-07-06.30.50.628319 R03-M0-NC-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 882 out of 1024 #ofDirtyDblWord: 2732 out of 4096
1131373852 2005.11.07 R51-M0-N1-C:J11-U11 2005-11-07-06.30.52.278229 R51-M0-N1-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 129 out of 1024 #ofDirtyDblWord: 412 out of 4096
1131373852 2005.11.07 R00-M1-NA-C:J11-U11 2005-11-07-06.30.52.376155 R00-M1-NA-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 147 out of 1024 #ofDirtyDblWord: 445 out of 4096
1131373853 2005.11.07 R45-M1-NA-C:J10-U01 2005-11-07-06.30.53.074160 R45-M1-NA-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 143 out of 1024 #ofDirtyDblWord: 442 out of 4096
1131374967 2005.11.07 R45-M0-N2-C:J17-U01 2005-11-07-06.49.27.828863 R45-M0-N2-C:J17-U01 RAS KERNEL INFO critical input interrupt (unit=0x0b bit=0x03): warning for torus x- wire
1131374968 2005.11.07 R45-M0-N2-C:J17-U01 2005-11-07-06.49.28.142210 R45-M0-N2-C:J17-U01 RAS KERNEL INFO suppressing further interrupts of same type
1131375363 2005.11.07 R06-M0-N4-C:J10-U01 2005-11-07-06.56.03.356950 R06-M0-N4-C:J10-U01 RAS KERNEL INFO ddr: activating redundant bit steering for next allocation: rank=0 symbol=31
1131375653 2005.11.07 R75-M0-N8-C:J10-U01 2005-11-07-07.00.53.041377 R75-M0-N8-C:J10-U01 RAS KERNEL INFO ddr: activating redundant bit steering for next allocation: rank=0 symbol=21
1131375727 2005.11.07 R51-M1-N7-C:J17-U11 2005-11-07-07.02.07.064890 R51-M1-N7-C:J17-U11 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 4, bit 6
1131375727 2005.11.07 R36-M1-N6-C:J17-U01 2005-11-07-07.02.07.296637 R36-M1-N6-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 275 out of 1024 #ofDirtyDblWord: 839 out of 4096
1131375727 2005.11.07 R54-M0-NA-C:J15-U01 2005-11-07-07.02.07.897118 R54-M0-NA-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 265 out of 1024 #ofDirtyDblWord: 787 out of 4096
1131375728 2005.11.07 R66-M1-N1-C:J15-U01 2005-11-07-07.02.08.009863 R66-M1-N1-C:J15-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 9, bit 6
1131375728 2005.11.07 R66-M0-NF-C:J11-U11 2005-11-07-07.02.08.172521 R66-M0-NF-C:J11-U11 RAS KERNEL INFO 4 ddr errors(s) detected and corrected on rank 0, symbol 13, bit 0
1131375728 2005.11.07 R24-M0-ND-C:J15-U11 2005-11-07-07.02.08.322532 R24-M0-ND-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 278 out of 1024 #ofDirtyDblWord: 847 out of 4096
1131375728 2005.11.07 R45-M1-N1-C:J15-U01 2005-11-07-07.02.08.894423 R45-M1-N1-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 263 out of 1024 #ofDirtyDblWord: 807 out of 4096
1131375729 2005.11.07 R30-M1-N3-C:J17-U01 2005-11-07-07.02.09.010900 R30-M1-N3-C:J17-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 0, bit 4
1131375729 2005.11.07 R30-M0-N9-C:J15-U11 2005-11-07-07.02.09.123574 R30-M0-N9-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 285 out of 1024 #ofDirtyDblWord: 912 out of 4096
1131375729 2005.11.07 R51-M0-N1-C:J11-U11 2005-11-07-07.02.09.354881 R51-M0-N1-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 304 out of 1024 #ofDirtyDblWord: 921 out of 4096
1131375729 2005.11.07 R63-M0-ND-C:J17-U01 2005-11-07-07.02.09.590344 R63-M0-ND-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 303 out of 1024 #ofDirtyDblWord: 913 out of 4096
1131375730 2005.11.07 R72-M0-N6-C:J15-U01 2005-11-07-07.02.10.026783 R72-M0-N6-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 263 out of 1024 #ofDirtyDblWord: 797 out of 4096
1131375730 2005.11.07 R72-M1-ND-C:J11-U11 2005-11-07-07.02.10.139939 R72-M1-ND-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 294 out of 1024 #ofDirtyDblWord: 867 out of 4096
1131375730 2005.11.07 R75-M0-N2-C:J11-U01 2005-11-07-07.02.10.584164 R75-M0-N2-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 285 out of 1024 #ofDirtyDblWord: 846 out of 4096
1131375731 2005.11.07 R00-M1-NA-C:J11-U11 2005-11-07-07.02.11.284038 R00-M1-NA-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 302 out of 1024 #ofDirtyDblWord: 890 out of 4096
1131375731 2005.11.07 R00-M1-NE-C:J15-U01 2005-11-07-07.02.11.492882 R00-M1-NE-C:J15-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 3, bit 6
1131375731 2005.11.07 R03-M1-N2-C:J13-U01 2005-11-07-07.02.11.714242 R03-M1-N2-C:J13-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 26, bit 6
1131375731 2005.11.07 R06-M1-N6-C:J15-U01 2005-11-07-07.02.11.941671 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 1 torus receiver y+ input pipe error(s) (dcr 0x02ee) detected and corrected
1131375732 2005.11.07 R06-M1-N6-C:J15-U01 2005-11-07-07.02.12.089709 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 1 torus receiver x+ input pipe error(s) (dcr 0x02ec) detected and corrected
1131375732 2005.11.07 R06-M1-N9-C:J17-U01 2005-11-07-07.02.12.453625 R06-M1-N9-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 277 out of 1024 #ofDirtyDblWord: 886 out of 4096
1131375733 2005.11.07 R51-M0-NF-C:J03-U11 2005-11-07-07.02.13.116148 R51-M0-NF-C:J03-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 255 out of 1024 #ofDirtyDblWord: 778 out of 4096
1131375733 2005.11.07 R33-M1-NE-C:J07-U11 2005-11-07-07.02.13.224483 R33-M1-NE-C:J07-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 276 out of 1024 #ofDirtyDblWord: 873 out of 4096
1131375733 2005.11.07 R66-M0-N1-C:J05-U01 2005-11-07-07.02.13.900716 R66-M0-N1-C:J05-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 33, bit 3
1131375734 2005.11.07 R63-M1-N5-C:J07-U11 2005-11-07-07.02.14.022912 R63-M1-N5-C:J07-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 315 out of 1024 #ofDirtyDblWord: 942 out of 4096
1131375734 2005.11.07 R66-M0-NA-C:J07-U01 2005-11-07-07.02.14.195108 R66-M0-NA-C:J07-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 284 out of 1024 #ofDirtyDblWord: 852 out of 4096
1131375734 2005.11.07 R42-M1-NB-C:J05-U01 2005-11-07-07.02.14.344938 R42-M1-NB-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 253 out of 1024 #ofDirtyDblWord: 780 out of 4096
1131375734 2005.11.07 R30-M1-N8-C:J05-U01 2005-11-07-07.02.14.459882 R30-M1-N8-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 294 out of 1024 #ofDirtyDblWord: 878 out of 4096
1131375734 2005.11.07 R63-M1-NE-C:J09-U01 2005-11-07-07.02.14.685028 R63-M1-NE-C:J09-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 15, bit 5
1131375734 2005.11.07 R24-M1-N7-C:J03-U01 2005-11-07-07.02.14.854603 R24-M1-N7-C:J03-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 264 out of 1024 #ofDirtyDblWord: 811 out of 4096
1131375735 2005.11.07 R30-M0-N7-C:J09-U01 2005-11-07-07.02.15.241507 R30-M0-N7-C:J09-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 26, bit 3
1131375736 2005.11.07 R75-M1-NE-C:J09-U01 2005-11-07-07.02.16.360309 R75-M1-NE-C:J09-U01 RAS KERNEL INFO 1 torus receiver z- input pipe error(s) (dcr 0x02f1) detected and corrected
1131375736 2005.11.07 R75-M1-NE-C:J09-U01 2005-11-07-07.02.16.471387 R75-M1-NE-C:J09-U01 RAS KERNEL INFO 1 torus receiver x+ input pipe error(s) (dcr 0x02ec) detected and corrected
1131375737 2005.11.07 R06-M0-NB-C:J07-U01 2005-11-07-07.02.17.677058 R06-M0-NB-C:J07-U01 RAS KERNEL INFO 5 ddr errors(s) detected and corrected on rank 0, symbol 11, bit 0
1131375737 2005.11.07 R03-M1-N0-C:J05-U11 2005-11-07-07.02.17.801880 R03-M1-N0-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 296 out of 1024 #ofDirtyDblWord: 891 out of 4096
1131375738 2005.11.07 R51-M1-ND-C:J14-U01 2005-11-07-07.02.18.490319 R51-M1-ND-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 296 out of 1024 #ofDirtyDblWord: 950 out of 4096
1131375738 2005.11.07 R45-M1-NA-C:J10-U01 2005-11-07-07.02.18.610077 R45-M1-NA-C:J10-U01 RAS KERNEL INFO 8 ddr errors(s) detected and corrected on rank 0, symbol 9, bit 1
1131375738 2005.11.07 R45-M1-NA-C:J10-U01 2005-11-07-07.02.18.715740 R45-M1-NA-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 284 out of 1024 #ofDirtyDblWord: 874 out of 4096
1131375738 2005.11.07 R36-M0-N2-C:J10-U01 2005-11-07-07.02.18.945798 R36-M0-N2-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 291 out of 1024 #ofDirtyDblWord: 900 out of 4096
1131375739 2005.11.07 R57-M1-NE-C:J10-U11 2005-11-07-07.02.19.388428 R57-M1-NE-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 286 out of 1024 #ofDirtyDblWord: 830 out of 4096
1131375739 2005.11.07 R27-M1-N2-C:J14-U11 2005-11-07-07.02.19.495847 R27-M1-N2-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 268 out of 1024 #ofDirtyDblWord: 803 out of 4096
1131375740 2005.11.07 R60-M1-N2-C:J14-U01 2005-11-07-07.02.20.698563 R60-M1-N2-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 270 out of 1024 #ofDirtyDblWord: 831 out of 4096
1131375740 2005.11.07 R60-M0-N9-C:J10-U11 2005-11-07-07.02.20.799949 R60-M0-N9-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 291 out of 1024 #ofDirtyDblWord: 932 out of 4096
1131375741 2005.11.07 R60-M0-N1-C:J14-U01 2005-11-07-07.02.21.217788 R60-M0-N1-C:J14-U01 RAS KERNEL INFO 9 ddr errors(s) detected and corrected on rank 0, symbol 28, bit 5
1131375741 2005.11.07 R12-M1-NA-C:J16-U11 2005-11-07-07.02.21.637065 R12-M1-NA-C:J16-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 26, bit 6
1131375741 2005.11.07 R06-M0-N6-C:J10-U11 2005-11-07-07.02.21.972852 R06-M0-N6-C:J10-U11 RAS KERNEL INFO 5 ddr errors(s) detected and corrected on rank 0, symbol 2, bit 3
1131375742 2005.11.07 R15-M1-N1-C:J10-U11 2005-11-07-07.02.22.123598 R15-M1-N1-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 275 out of 1024 #ofDirtyDblWord: 880 out of 4096
1131375742 2005.11.07 R12-M1-N5-C:J14-U11 2005-11-07-07.02.22.229909 R12-M1-N5-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 257 out of 1024 #ofDirtyDblWord: 810 out of 4096
1131375742 2005.11.07 R03-M1-N6-C:J16-U01 2005-11-07-07.02.22.559649 R03-M1-N6-C:J16-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 276 out of 1024 #ofDirtyDblWord: 873 out of 4096
1131375742 2005.11.07 R00-M0-NF-C:J16-U01 2005-11-07-07.02.22.666157 R00-M0-NF-C:J16-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 251 out of 1024 #ofDirtyDblWord: 811 out of 4096
1131375743 2005.11.07 R21-M0-N7-C:J05-U11 2005-11-07-07.02.23.354943 R21-M0-N7-C:J05-U11 RAS KERNEL INFO 15 ddr errors(s) detected and corrected on rank 0, symbol 12, bit 7
1131375743 2005.11.07 R21-M0-N7-C:J14-U11 2005-11-07-07.02.23.488723 R21-M0-N7-C:J14-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 3, bit 1
1131375743 2005.11.07 R60-M0-N7-C:J05-U01 2005-11-07-07.02.23.601207 R60-M0-N7-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 276 out of 1024 #ofDirtyDblWord: 855 out of 4096
1131375743 2005.11.07 R60-M0-N7-C:J16-U11 2005-11-07-07.02.23.712820 R60-M0-N7-C:J16-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 13, bit 6
1131375743 2005.11.07 R54-M1-NC-C:J12-U11 2005-11-07-07.02.23.948149 R54-M1-NC-C:J12-U11 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 19, bit 6
1131375744 2005.11.07 R75-M0-N8-C:J10-U01 2005-11-07-07.02.24.399727 R75-M0-N8-C:J10-U01 RAS KERNEL INFO 30 ddr errors(s) detected and corrected on rank 0, symbol 21, bit 0
1131375744 2005.11.07 R12-M0-N0-C:J16-U11 2005-11-07-07.02.24.521728 R12-M0-N0-C:J16-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 33, bit 4
1131375744 2005.11.07 R06-M0-N4-C:J10-U01 2005-11-07-07.02.24.746987 R06-M0-N4-C:J10-U01 RAS KERNEL INFO 39 ddr errors(s) detected and corrected on rank 0, symbol 31, bit 5
1131375744 2005.11.07 R54-M1-N4-C:J02-U11 2005-11-07-07.02.24.982500 R54-M1-N4-C:J02-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 271 out of 1024 #ofDirtyDblWord: 815 out of 4096
1131375745 2005.11.07 R42-M0-N4-C:J08-U11 2005-11-07-07.02.25.640090 R42-M0-N4-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 262 out of 1024 #ofDirtyDblWord: 821 out of 4096
1131375745 2005.11.07 R45-M0-N0-C:J04-U11 2005-11-07-07.02.25.859211 R45-M0-N0-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 300 out of 1024 #ofDirtyDblWord: 890 out of 4096
1131375745 2005.11.07 R51-M0-ND-C:J04-U01 2005-11-07-07.02.25.963237 R51-M0-ND-C:J04-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 12, bit 6
1131375746 2005.11.07 R27-M0-NB-C:J08-U01 2005-11-07-07.02.26.281208 R27-M0-NB-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 266 out of 1024 #ofDirtyDblWord: 794 out of 4096
1131375746 2005.11.07 R36-M1-N9-C:J06-U11 2005-11-07-07.02.26.760109 R36-M1-N9-C:J06-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 294 out of 1024 #ofDirtyDblWord: 873 out of 4096
1131375747 2005.11.07 R21-M0-NC-C:J02-U11 2005-11-07-07.02.27.243880 R21-M0-NC-C:J02-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 257 out of 1024 #ofDirtyDblWord: 789 out of 4096
1131375748 2005.11.07 R12-M0-N4-C:J04-U01 2005-11-07-07.02.28.931126 R12-M0-N4-C:J04-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 273 out of 1024 #ofDirtyDblWord: 815 out of 4096
1131375749 2005.11.07 R15-M1-NF-C:J02-U11 2005-11-07-07.02.29.038011 R15-M1-NF-C:J02-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 269 out of 1024 #ofDirtyDblWord: 810 out of 4096
1131375749 2005.11.07 R03-M0-NC-C:J08-U01 2005-11-07-07.02.29.361474 R03-M0-NC-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 264 out of 1024 #ofDirtyDblWord: 815 out of 4096
1131375749 2005.11.07 R06-M0-N3-C:J04-U11 2005-11-07-07.02.29.595152 R06-M0-N3-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 290 out of 1024 #ofDirtyDblWord: 907 out of 4096
1131375750 2005.11.07 R06-M1-N4-C:J08-U01 2005-11-07-07.02.30.162223 R06-M1-N4-C:J08-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 21, bit 1
1131375750 2005.11.07 R75-M1-NB-C:J04-U11 2005-11-07-07.02.30.266336 R75-M1-NB-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 298 out of 1024 #ofDirtyDblWord: 872 out of 4096
1131375750 2005.11.07 R57-M1-N5-C:J15-U11 2005-11-07-07.02.30.366271 R57-M1-N5-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 255 out of 1024 #ofDirtyDblWord: 808 out of 4096
1131375750 2005.11.07 R57-M1-N5-C:J06-U01 2005-11-07-07.02.30.469124 R57-M1-N5-C:J06-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 15, bit 7
1131375751 2005.11.07 R51-M1-N7-C:J17-U11 2005-11-07-07.02.31.578688 R51-M1-N7-C:J17-U11 RAS KERNEL INFO CE sym 4, at 0x13fb8580, mask 0x02
1131375752 2005.11.07 R66-M1-N1-C:J15-U01 2005-11-07-07.02.32.023111 R66-M1-N1-C:J15-U01 RAS KERNEL INFO CE sym 9, at 0x05ae8720, mask 0x02
1131375752 2005.11.07 R66-M0-NF-C:J11-U11 2005-11-07-07.02.32.071263 R66-M0-NF-C:J11-U11 RAS KERNEL INFO CE sym 13, at 0x13d81ca0, mask 0x80
1131375752 2005.11.07 R30-M1-N3-C:J17-U01 2005-11-07-07.02.32.272365 R30-M1-N3-C:J17-U01 RAS KERNEL INFO CE sym 0, at 0x09ce2ea0, mask 0x08
1131375752 2005.11.07 R00-M1-NE-C:J15-U01 2005-11-07-07.02.32.943187 R00-M1-NE-C:J15-U01 RAS KERNEL INFO CE sym 3, at 0x11b33d00, mask 0x02
1131375753 2005.11.07 R03-M1-N2-C:J13-U01 2005-11-07-07.02.33.190160 R03-M1-N2-C:J13-U01 RAS KERNEL INFO CE sym 26, at 0x16bbd8c0, mask 0x02
1131375753 2005.11.07 R06-M1-N6-C:J15-U01 2005-11-07-07.02.33.319174 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 1 torus receiver z- input pipe error(s) (dcr 0x02f1) detected and corrected
1131375753 2005.11.07 R66-M0-N1-C:J05-U01 2005-11-07-07.02.33.570310 R66-M0-N1-C:J05-U01 RAS KERNEL INFO CE sym 33, at 0x0378ba20, mask 0x10
1131375753 2005.11.07 R63-M1-NE-C:J09-U01 2005-11-07-07.02.33.695856 R63-M1-NE-C:J09-U01 RAS KERNEL INFO CE sym 15, at 0x020be860, mask 0x04
1131375753 2005.11.07 R30-M0-N7-C:J09-U01 2005-11-07-07.02.33.946666 R30-M0-N7-C:J09-U01 RAS KERNEL INFO CE sym 26, at 0x07a95e80, mask 0x10
1131375754 2005.11.07 R75-M1-NE-C:J09-U01 2005-11-07-07.02.34.337803 R75-M1-NE-C:J09-U01 RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
1131375754 2005.11.07 R75-M1-NE-C:J09-U01 2005-11-07-07.02.34.454721 R75-M1-NE-C:J09-U01 RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
1131375754 2005.11.07 R06-M0-NB-C:J07-U01 2005-11-07-07.02.34.814407 R06-M0-NB-C:J07-U01 RAS KERNEL INFO CE sym 11, at 0x11dafca0, mask 0x80
1131375755 2005.11.07 R45-M1-NA-C:J10-U01 2005-11-07-07.02.35.059535 R45-M1-NA-C:J10-U01 RAS KERNEL INFO CE sym 9, at 0x12870760, mask 0x40
1131375755 2005.11.07 R60-M0-N7-C:J16-U11 2005-11-07-07.02.35.789356 R60-M0-N7-C:J16-U11 RAS KERNEL INFO CE sym 13, at 0x05c9d940, mask 0x02
1131375756 2005.11.07 R60-M0-N1-C:J14-U01 2005-11-07-07.02.36.046820 R60-M0-N1-C:J14-U01 RAS KERNEL INFO CE sym 28, at 0x16789880, mask 0x04
1131375756 2005.11.07 R12-M1-NA-C:J16-U11 2005-11-07-07.02.36.297593 R12-M1-NA-C:J16-U11 RAS KERNEL INFO 7 ddr errors(s) detected and corrected on rank 0, symbol 26, bit 7
1131375756 2005.11.07 R06-M0-N6-C:J10-U11 2005-11-07-07.02.36.568968 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
1131375756 2005.11.07 R21-M0-N7-C:J05-U11 2005-11-07-07.02.36.944412 R21-M0-N7-C:J05-U11 RAS KERNEL INFO CE sym 12, at 0x04e03f00, mask 0x01
1131375757 2005.11.07 R21-M0-N7-C:J14-U11 2005-11-07-07.02.37.070319 R21-M0-N7-C:J14-U11 RAS KERNEL INFO CE sym 3, at 0x1387cd40, mask 0x40
1131375757 2005.11.07 R54-M1-NC-C:J12-U11 2005-11-07-07.02.37.119350 R54-M1-NC-C:J12-U11 RAS KERNEL INFO CE sym 19, at 0x03b3e980, mask 0x02
1131375757 2005.11.07 R75-M0-N8-C:J10-U01 2005-11-07-07.02.37.638757 R75-M0-N8-C:J10-U01 RAS KERNEL INFO CE sym 21, at 0x04d64dc0, mask 0x80
1131375757 2005.11.07 R12-M0-N0-C:J16-U11 2005-11-07-07.02.37.766909 R12-M0-N0-C:J16-U11 RAS KERNEL INFO CE sym 33, at 0x0501ac00, mask 0x08
1131375757 2005.11.07 R06-M0-N4-C:J10-U01 2005-11-07-07.02.37.883404 R06-M0-N4-C:J10-U01 RAS KERNEL INFO CE sym 31, at 0x13698120, mask 0x04
1131375758 2005.11.07 R51-M0-ND-C:J04-U01 2005-11-07-07.02.38.583395 R51-M0-ND-C:J04-U01 RAS KERNEL INFO CE sym 12, at 0x02cdd540, mask 0x02
1131375758 2005.11.07 R57-M1-N5-C:J06-U01 2005-11-07-07.02.38.804742 R57-M1-N5-C:J06-U01 RAS KERNEL INFO CE sym 15, at 0x11944e60, mask 0x01
1131375759 2005.11.07 R06-M1-N4-C:J08-U01 2005-11-07-07.02.39.919604 R06-M1-N4-C:J08-U01 RAS KERNEL INFO CE sym 21, at 0x13d38aa0, mask 0x40
1131375760 2005.11.07 R51-M1-N7-C:J17-U11 2005-11-07-07.02.40.584872 R51-M1-N7-C:J17-U11 RAS KERNEL INFO CE sym 4, at 0x13fb8580, mask 0x02
1131375760 2005.11.07 R66-M1-N1-C:J15-U01 2005-11-07-07.02.40.965496 R66-M1-N1-C:J15-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
1131375761 2005.11.07 R66-M0-NF-C:J11-U11 2005-11-07-07.02.41.060648 R66-M0-NF-C:J11-U11 RAS KERNEL INFO CE sym 13, at 0x13d81ca0, mask 0x80
1131375761 2005.11.07 R30-M1-N3-C:J17-U01 2005-11-07-07.02.41.156523 R30-M1-N3-C:J17-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
1131375761 2005.11.07 R00-M1-NE-C:J15-U01 2005-11-07-07.02.41.779277 R00-M1-NE-C:J15-U01 RAS KERNEL INFO CE sym 3, at 0x11b33d00, mask 0x02
1131375761 2005.11.07 R03-M1-N2-C:J13-U01 2005-11-07-07.02.41.988586 R03-M1-N2-C:J13-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
1131375762 2005.11.07 R66-M0-N1-C:J05-U01 2005-11-07-07.02.42.281398 R66-M0-N1-C:J05-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
1131375762 2005.11.07 R63-M1-NE-C:J09-U01 2005-11-07-07.02.42.397753 R63-M1-NE-C:J09-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
1131375762 2005.11.07 R30-M0-N7-C:J09-U01 2005-11-07-07.02.42.622665 R30-M0-N7-C:J09-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
1131375763 2005.11.07 R06-M0-NB-C:J07-U01 2005-11-07-07.02.43.197014 R06-M0-NB-C:J07-U01 RAS KERNEL INFO CE sym 11, at 0x11dafca0, mask 0x80
1131375763 2005.11.07 R45-M1-NA-C:J10-U01 2005-11-07-07.02.43.424645 R45-M1-NA-C:J10-U01 RAS KERNEL INFO CE sym 9, at 0x12870760, mask 0x40
1131375764 2005.11.07 R60-M0-N7-C:J16-U11 2005-11-07-07.02.44.084739 R60-M0-N7-C:J16-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
1131375764 2005.11.07 R60-M0-N1-C:J14-U01 2005-11-07-07.02.44.399837 R60-M0-N1-C:J14-U01 RAS KERNEL INFO CE sym 28, at 0x16789880, mask 0x04
1131375764 2005.11.07 R12-M1-NA-C:J16-U11 2005-11-07-07.02.44.620994 R12-M1-NA-C:J16-U11 RAS KERNEL INFO CE sym 26, at 0x166250e0, mask 0x01
1131375764 2005.11.07 R06-M0-N6-C:J10-U11 2005-11-07-07.02.44.836311 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
