- 1132900807 2005.11.24 R20-M1-N4-I:J18-U01 2005-11-24-22.40.07.050243 R20-M1-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938085 2005.11.25 R35-M0-N4-I:J18-U01 2005-11-25-09.01.25.612045 R35-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938085 2005.11.25 R11-M1-NC-I:J18-U01 2005-11-25-09.01.25.796225 R11-M1-NC-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938085 2005.11.25 R14-M0-N4-I:J18-U01 2005-11-25-09.01.25.970677 R14-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938086 2005.11.25 R02-M0-N8-I:J18-U11 2005-11-25-09.01.26.138850 R02-M0-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938086 2005.11.25 R71-M0-N4-I:J18-U01 2005-11-25-09.01.26.324233 R71-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938086 2005.11.25 R71-M1-N0-I:J18-U01 2005-11-25-09.01.26.512021 R71-M1-N0-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938086 2005.11.25 R02-M0-NC-I:J18-U11 2005-11-25-09.01.26.853284 R02-M0-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938087 2005.11.25 R02-M1-NC-I:J18-U11 2005-11-25-09.01.27.362805 R02-M1-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938087 2005.11.25 R11-M0-N4-I:J18-U01 2005-11-25-09.01.27.722971 R11-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938088 2005.11.25 R11-M1-N8-I:J18-U11 2005-11-25-09.01.28.222690 R11-M1-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938088 2005.11.25 R11-M1-N0-I:J18-U01 2005-11-25-09.01.28.579368 R11-M1-N0-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938088 2005.11.25 R17-M1-N4-I:J18-U11 2005-11-25-09.01.28.932491 R17-M1-N4-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938089 2005.11.25 R17-M0-N0-I:J18-U11 2005-11-25-09.01.29.114187 R17-M0-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938089 2005.11.25 R17-M0-N0-I:J18-U01 2005-11-25-09.01.29.278403 R17-M0-N0-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938089 2005.11.25 R17-M0-NC-I:J18-U11 2005-11-25-09.01.29.614985 R17-M0-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938090 2005.11.25 R17-M0-N4-I:J18-U01 2005-11-25-09.01.30.077980 R17-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938090 2005.11.25 R17-M1-N0-I:J18-U11 2005-11-25-09.01.30.241851 R17-M1-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938090 2005.11.25 R71-M0-N8-I:J18-U11 2005-11-25-09.01.30.403371 R71-M0-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938090 2005.11.25 R71-M0-N8-I:J18-U01 2005-11-25-09.01.30.584348 R71-M0-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938091 2005.11.25 R02-M1-N4-I:J18-U01 2005-11-25-09.01.31.396913 R02-M1-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938091 2005.11.25 R02-M0-N4-I:J18-U01 2005-11-25-09.01.31.576540 R02-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938091 2005.11.25 R05-M1-N0-I:J18-U11 2005-11-25-09.01.31.736825 R05-M1-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938091 2005.11.25 R05-M1-N0-I:J18-U01 2005-11-25-09.01.31.891222 R05-M1-N0-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938092 2005.11.25 R05-M0-N8-I:J18-U01 2005-11-25-09.01.32.067447 R05-M0-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938092 2005.11.25 R11-M1-N4-I:J18-U11 2005-11-25-09.01.32.424864 R11-M1-N4-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938092 2005.11.25 R05-M1-N4-I:J18-U11 2005-11-25-09.01.32.604004 R05-M1-N4-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938092 2005.11.25 R05-M1-N4-I:J18-U01 2005-11-25-09.01.32.759066 R05-M1-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938095 2005.11.25 R77-M0-NC-I:J18-U01 2005-11-25-09.01.35.301923 R77-M0-NC-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938095 2005.11.25 R77-M0-N4-I:J18-U01 2005-11-25-09.01.35.539560 R77-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938095 2005.11.25 R77-M1-NC-I:J18-U01 2005-11-25-09.01.35.710576 R77-M1-NC-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938095 2005.11.25 R77-M1-N8-I:J18-U01 2005-11-25-09.01.35.879268 R77-M1-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938096 2005.11.25 R41-M1-N0-I:J18-U01 2005-11-25-09.01.36.037977 R41-M1-N0-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938096 2005.11.25 R41-M1-N4-I:J18-U11 2005-11-25-09.01.36.199155 R41-M1-N4-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938096 2005.11.25 R53-M0-N4-I:J18-U01 2005-11-25-09.01.36.361506 R53-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938096 2005.11.25 R41-M0-N8-I:J18-U01 2005-11-25-09.01.36.535215 R41-M0-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938096 2005.11.25 R41-M0-N4-I:J18-U11 2005-11-25-09.01.36.701876 R41-M0-N4-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938096 2005.11.25 R53-M0-NC-I:J18-U11 2005-11-25-09.01.36.878869 R53-M0-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938097 2005.11.25 R56-M0-N0-I:J18-U11 2005-11-25-09.01.37.214657 R56-M0-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938097 2005.11.25 R56-M0-N0-I:J18-U01 2005-11-25-09.01.37.391876 R56-M0-N0-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938097 2005.11.25 R53-M1-N8-I:J18-U01 2005-11-25-09.01.37.888352 R53-M1-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938098 2005.11.25 R56-M1-N4-I:J18-U01 2005-11-25-09.01.38.055043 R56-M1-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938098 2005.11.25 R56-M0-N8-I:J18-U01 2005-11-25-09.01.38.216423 R56-M0-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938098 2005.11.25 R56-M0-N4-I:J18-U01 2005-11-25-09.01.38.375463 R56-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938099 2005.11.25 R53-M0-N0-I:J18-U11 2005-11-25-09.01.39.346448 R53-M0-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938099 2005.11.25 R56-M0-NC-I:J18-U11 2005-11-25-09.01.39.496966 R56-M0-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938099 2005.11.25 R53-M1-N4-I:J18-U01 2005-11-25-09.01.39.664827 R53-M1-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938099 2005.11.25 R53-M1-N0-I:J18-U11 2005-11-25-09.01.39.820377 R53-M1-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938100 2005.11.25 R44-M1-N8-I:J18-U11 2005-11-25-09.01.40.148428 R44-M1-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938100 2005.11.25 R44-M0-N8-I:J18-U01 2005-11-25-09.01.40.444364 R44-M0-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938100 2005.11.25 R44-M0-NC-I:J18-U01 2005-11-25-09.01.40.575442 R44-M0-NC-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938101 2005.11.25 R44-M1-N0-I:J18-U01 2005-11-25-09.01.41.176641 R44-M1-N0-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938102 2005.11.25 R44-M0-N4-I:J18-U11 2005-11-25-09.01.42.081484 R44-M0-N4-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938103 2005.11.25 R26-M0-N8-I:J18-U11 2005-11-25-09.01.43.765274 R26-M0-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938103 2005.11.25 R26-M0-N4-I:J18-U11 2005-11-25-09.01.43.918719 R26-M0-N4-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938104 2005.11.25 R26-M0-N0-I:J18-U11 2005-11-25-09.01.44.218039 R26-M0-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938105 2005.11.25 R50-M1-N0-I:J18-U11 2005-11-25-09.01.45.649487 R50-M1-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938108 2005.11.25 R56-M1-NC-I:J18-U11 2005-11-25-09.01.48.524524 R56-M1-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938109 2005.11.25 R56-M1-N8-I:J18-U01 2005-11-25-09.01.49.442134 R56-M1-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938109 2005.11.25 R50-M1-NC-I:J18-U01 2005-11-25-09.01.49.608054 R50-M1-NC-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938111 2005.11.25 R26-M1-NC-I:J18-U11 2005-11-25-09.01.51.107302 R26-M1-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938111 2005.11.25 R23-M1-N4-I:J18-U01 2005-11-25-09.01.51.671836 R23-M1-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938112 2005.11.25 R23-M1-N8-I:J18-U11 2005-11-25-09.01.52.001019 R23-M1-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938112 2005.11.25 R23-M0-NC-I:J18-U01 2005-11-25-09.01.52.152395 R23-M0-NC-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938112 2005.11.25 R74-M0-NC-I:J18-U11 2005-11-25-09.01.52.300316 R74-M0-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938112 2005.11.25 R74-M1-N8-I:J18-U01 2005-11-25-09.01.52.478870 R74-M1-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938112 2005.11.25 R74-M0-N8-I:J18-U11 2005-11-25-09.01.52.635735 R74-M0-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938112 2005.11.25 R32-M0-NC-I:J18-U11 2005-11-25-09.01.52.791782 R32-M0-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938113 2005.11.25 R32-M0-N4-I:J18-U11 2005-11-25-09.01.53.097229 R32-M0-N4-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938113 2005.11.25 R32-M0-N4-I:J18-U01 2005-11-25-09.01.53.245876 R32-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938114 2005.11.25 R74-M0-N0-I:J18-U01 2005-11-25-09.01.54.204215 R74-M0-N0-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938116 2005.11.25 R71-M1-N8-I:J18-U11 2005-11-25-09.01.56.491133 R71-M1-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938116 2005.11.25 R50-M1-N4-I:J18-U01 2005-11-25-09.01.56.646148 R50-M1-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938116 2005.11.25 R32-M0-N8-I:J18-U01 2005-11-25-09.01.56.806518 R32-M0-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938116 2005.11.25 R71-M0-NC-I:J18-U11 2005-11-25-09.01.56.961668 R71-M0-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938117 2005.11.25 R71-M0-NC-I:J18-U01 2005-11-25-09.01.57.110828 R71-M0-NC-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938117 2005.11.25 R62-M1-NC-I:J18-U11 2005-11-25-09.01.57.428507 R62-M1-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938117 2005.11.25 R35-M1-NC-I:J18-U01 2005-11-25-09.01.57.735973 R35-M1-NC-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938117 2005.11.25 R35-M0-NC-I:J18-U11 2005-11-25-09.01.57.888828 R35-M0-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938118 2005.11.25 R35-M0-N8-I:J18-U11 2005-11-25-09.01.58.206592 R35-M0-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938119 2005.11.25 R14-M0-NC-I:J18-U11 2005-11-25-09.01.59.553184 R14-M0-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f3
- 1132938119 2005.11.25 R14-M0-N0-I:J18-U11 2005-11-25-09.01.59.705232 R14-M0-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938120 2005.11.25 R71-M0-N0-I:J18-U11 2005-11-25-09.02.00.618273 R71-M0-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938121 2005.11.25 R71-M0-N4-I:J18-U11 2005-11-25-09.02.01.080289 R71-M0-N4-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938121 2005.11.25 R17-M1-N8-I:J18-U01 2005-11-25-09.02.01.402541 R17-M1-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938121 2005.11.25 R71-M1-N0-I:J18-U11 2005-11-25-09.02.01.559076 R71-M1-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938122 2005.11.25 R11-M0-N0-I:J18-U11 2005-11-25-09.02.02.143902 R11-M0-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938122 2005.11.25 R11-M1-N8-I:J18-U01 2005-11-25-09.02.02.442811 R11-M1-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938122 2005.11.25 R02-M1-N8-I:J18-U11 2005-11-25-09.02.02.742592 R02-M1-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938122 2005.11.25 R02-M1-N8-I:J18-U01 2005-11-25-09.02.02.886392 R02-M1-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938123 2005.11.25 R17-M1-N4-I:J18-U01 2005-11-25-09.02.03.028937 R17-M1-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938123 2005.11.25 R02-M0-N0-I:J18-U01 2005-11-25-09.02.03.172494 R02-M0-N0-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938123 2005.11.25 R02-M1-N4-I:J18-U11 2005-11-25-09.02.03.471230 R02-M1-N4-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938123 2005.11.25 R02-M0-N4-I:J18-U11 2005-11-25-09.02.03.843290 R02-M0-N4-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938123 2005.11.25 R05-M0-N8-I:J18-U11 2005-11-25-09.02.03.986077 R05-M0-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938124 2005.11.25 R11-M1-N4-I:J18-U01 2005-11-25-09.02.04.280656 R11-M1-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938125 2005.11.25 R17-M0-N8-I:J18-U01 2005-11-25-09.02.05.308163 R17-M0-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938125 2005.11.25 R77-M0-N8-I:J18-U01 2005-11-25-09.02.05.753620 R77-M0-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938125 2005.11.25 R77-M0-N4-I:J18-U11 2005-11-25-09.02.05.900952 R77-M0-N4-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938126 2005.11.25 R77-M1-NC-I:J18-U11 2005-11-25-09.02.06.050922 R77-M1-NC-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938126 2005.11.25 R77-M1-N8-I:J18-U11 2005-11-25-09.02.06.200363 R77-M1-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938126 2005.11.25 R41-M0-N4-I:J18-U01 2005-11-25-09.02.06.357070 R41-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938126 2005.11.25 R53-M1-N0-I:J18-U01 2005-11-25-09.02.06.937288 R53-M1-N0-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938127 2005.11.25 R53-M1-NC-I:J18-U01 2005-11-25-09.02.07.092440 R53-M1-NC-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938128 2005.11.25 R44-M0-N4-I:J18-U01 2005-11-25-09.02.08.031784 R44-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938129 2005.11.25 R50-M1-N0-I:J18-U01 2005-11-25-09.02.09.276493 R50-M1-N0-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938129 2005.11.25 R26-M1-N4-I:J18-U01 2005-11-25-09.02.09.425449 R26-M1-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938130 2005.11.25 R74-M0-N4-I:J18-U01 2005-11-25-09.02.10.321439 R74-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938131 2005.11.25 R14-M1-N0-I:J18-U11 2005-11-25-09.02.11.095755 R14-M1-N0-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938131 2005.11.25 R14-M1-N8-I:J18-U11 2005-11-25-09.02.11.238115 R14-M1-N8-I:J18-U11 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938131 2005.11.25 R14-M1-N8-I:J18-U01 2005-11-25-09.02.11.394861 R14-M1-N8-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132938131 2005.11.25 R71-M0-N0-I:J18-U01 2005-11-25-09.02.11.538393 R71-M0-N0-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f2
- 1132938131 2005.11.25 R02-M0-NC-I:J18-U01 2005-11-25-09.02.11.825929 R02-M0-NC-I:J18-U01 RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001f5
- 1132940079 2005.11.25 R47-M1-N4-C:J17-U11 2005-11-25-09.34.39.935806 R47-M1-N4-C:J17-U11 RAS KERNEL INFO ddr: activating redundant bit steering for next allocation: rank=0 symbol=27
APPSEV 1132940616 2005.11.25 R35-M1-N0-I:J18-U11 2005-11-25-09.43.36.481775 R35-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:39682, Link has been severed
APPSEV 1132940616 2005.11.25 R26-M0-N0-I:J18-U01 2005-11-25-09.43.36.834624 R26-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:39997, Link has been severed
APPSEV 1132940617 2005.11.25 R20-M0-N4-I:J18-U11 2005-11-25-09.43.37.775960 R20-M0-N4-I:J18-U11 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:39774, Link has been severed
APPSEV 1132940617 2005.11.25 R26-M1-N0-I:J18-U11 2005-11-25-09.43.37.940836 R26-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:40010, Link has been severed
APPSEV 1132940619 2005.11.25 R23-M1-NC-I:J18-U11 2005-11-25-09.43.39.232492 R23-M1-NC-I:J18-U11 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:39961, Link has been severed
APPSEV 1132940619 2005.11.25 R32-M1-N0-I:J18-U01 2005-11-25-09.43.39.726013 R32-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:40075, Link has been severed
APPSEV 1132940619 2005.11.25 R32-M0-NC-I:J18-U01 2005-11-25-09.43.39.887369 R32-M0-NC-I:J18-U01 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:40065, Link has been severed
APPSEV 1132940620 2005.11.25 R65-M0-N0-I:J18-U01 2005-11-25-09.43.40.048491 R65-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:40249, Link has been severed
APPSEV 1132940620 2005.11.25 R32-M0-N8-I:J18-U11 2005-11-25-09.43.40.839423 R32-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:40064, Link has been severed
APPSEV 1132940621 2005.11.25 R35-M0-NC-I:J18-U11 2005-11-25-09.43.41.150510 R35-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:39674, Link has been severed
APPSEV 1132940622 2005.11.25 R02-M1-N0-I:J18-U11 2005-11-25-09.43.42.890140 R02-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:39576, Link has been severed
APPSEV 1132940623 2005.11.25 R02-M1-N0-I:J18-U01 2005-11-25-09.43.43.051856 R02-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:39575, Link has been severed
APPSEV 1132940624 2005.11.25 R05-M1-N8-I:J18-U01 2005-11-25-09.43.44.715474 R05-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:39623, Link has been severed
- 1132940626 2005.11.25 R11-M0-N3-C:J17-U01 2005-11-25-09.43.46.188532 R11-M0-N3-C:J17-U01 RAS KERNEL INFO 1 ddr error(s) detected and corrected on rank 0, symbol 1 over 1042 seconds
- 1132940626 2005.11.25 R11-M0-N3-C:J17-U01 2005-11-25-09.43.46.339505 R11-M0-N3-C:J17-U01 RAS KERNEL INFO CE sym 1, at 0x159a7420, mask 0x80
- 1132940626 2005.11.25 R11-M0-N3-C:J17-U01 2005-11-25-09.43.46.489320 R11-M0-N3-C:J17-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected over 1042 seconds
APPSEV 1132940628 2005.11.25 R77-M0-N0-I:J18-U11 2005-11-25-09.43.48.627706 R77-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:40460, Link has been severed
APPSEV 1132940628 2005.11.25 R77-M0-N0-I:J18-U01 2005-11-25-09.43.48.863049 R77-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:40459, Link has been severed
